Time,AirFuel_Correction_No2,Vehicle_Speed,Intake_Air_Temperature,Throttle_Opening_Angle,Front_O2_Sensor_No2,Air_Flow_Sensor_Voltage
96.755,-60.156,33,212,3.922,5.68,3.14
96.814,-60.156,33,212,3.922,5.68,3.14
96.872,-60.156,33,212,3.922,5.68,3.14
96.93,-60.156,33,212,3.922,5.68,3.14
96.988,-60.156,33,212,3.922,5.68,3.14
97.046,-60.156,33,212,3.922,5.68,3.14
97.105,-60.156,33,212,3.922,5.68,3.14
97.163,-60.156,33,212,3.922,5.68,3.14
97.221,-60.156,33,212,3.922,5.68,3.14
97.279,-60.156,33,212,3.922,5.68,3.14
97.337,-60.156,33,212,3.922,5.68,3.14
97.395,-60.156,33,212,3.922,5.68,3.14
97.453,-60.156,33,212,3.922,5.68,3.14
97.512,-60.156,33,212,3.922,5.68,3.14
